=== Airfoil Parameters ===
m = 0.02
p = 0.4
t = 0.12

=== Control Points ===
0.00000, -0.05000, -0.05000
0.06667, 0.05611, 0.05000
0.13333, -0.03889, -0.05000
0.20000, -0.03500, -0.05000
0.26667, -0.03222, -0.05000
0.66667, -0.03395, -0.05000
0.75000, 0.06319, 0.05000
0.83333, 0.05957, 0.05000
0.91667, 0.05517, 0.05000
1.00000, 0.05000, 0.05000

=== Upper Surface ===
0.00000, -0.04999
-0.00027, -0.04993
-0.00054, -0.04983
-0.00080, -0.04971
-0.00106, -0.04956
-0.00131, -0.04940
-0.00155, -0.04920
-0.00179, -0.04899
-0.00203, -0.04874
-0.00226, -0.04847
-0.00248, -0.04818
-0.00270, -0.04786
-0.00292, -0.04751
-0.00312, -0.04714
-0.00333, -0.04675
-0.00352, -0.04633
-0.00372, -0.04589
-0.00390, -0.04542
-0.00408, -0.04493
-0.00426, -0.04441
-0.00443, -0.04387
-0.00460, -0.04331
-0.00476, -0.04272
-0.00491, -0.04211
-0.00506, -0.04147
-0.00520, -0.04081
-0.00534, -0.04013
-0.00547, -0.03943
-0.00560, -0.03871
-0.00572, -0.03796
-0.00584, -0.03719
-0.00595, -0.03640
-0.00605, -0.03559
-0.00615, -0.03475
-0.00625, -0.03390
-0.00634, -0.03303
-0.00642, -0.03213
-0.00650, -0.03122
-0.00657, -0.03028
-0.00664, -0.02933
-0.00670, -0.02836
-0.00675, -0.02737
-0.00680, -0.02636
-0.00685, -0.02534
-0.00689, -0.02429
-0.00692, -0.02323
-0.00695, -0.02216
-0.00697, -0.02106
-0.00699, -0.01995
-0.00700, -0.01883
-0.00700, -0.01769
-0.00700, -0.01654
-0.00700, -0.01537
-0.00698, -0.01419
-0.00697, -0.01299
-0.00694, -0.01178
-0.00691, -0.01056
-0.00688, -0.00933
-0.00684, -0.00808
-0.00679, -0.00682
-0.00674, -0.00556
-0.00668, -0.00428
-0.00661, -0.00299
-0.00654, -0.00169
-0.00647, -0.00039
-0.00638, 0.00093
-0.00630, 0.00225
-0.00620, 0.00359
-0.00610, 0.00492
-0.00599, 0.00627
-0.00588, 0.00762
-0.00576, 0.00898
-0.00563, 0.01034
-0.00550, 0.01171
-0.00536, 0.01309
-0.00521, 0.01447
-0.00506, 0.01585
-0.00490, 0.01723
-0.00474, 0.01862
-0.00456, 0.02001
-0.00438, 0.02141
-0.00420, 0.02280
-0.00400, 0.02420
-0.00380, 0.02559
-0.00359, 0.02699
-0.00338, 0.02839
-0.00315, 0.02979
-0.00292, 0.03119
-0.00268, 0.03259
-0.00243, 0.03398
-0.00217, 0.03538
-0.00191, 0.03677
-0.00163, 0.03816
-0.00135, 0.03955
-0.00105, 0.04094
-0.00075, 0.04233
-0.00043, 0.04371
-0.00011, 0.04509
0.00023, 0.04647
0.00058, 0.04784
0.00094, 0.04921
0.00131, 0.05058
0.00169, 0.05195
0.00209, 0.05331
0.00251, 0.05467
0.00294, 0.05602
0.00338, 0.05738
0.00384, 0.05873
0.00432, 0.06007
0.00482, 0.06142
0.00534, 0.06276
0.00588, 0.06410
0.00645, 0.06544
0.00704, 0.06677
0.00765, 0.06811
0.00830, 0.06944
0.00897, 0.07077
0.00968, 0.07211
0.01042, 0.07344
0.01120, 0.07477
0.01202, 0.07609
0.01289, 0.07742
0.01380, 0.07874
0.01477, 0.08006
0.01579, 0.08138
0.01687, 0.08269
0.01801, 0.08399
0.01921, 0.08528
0.02049, 0.08656
0.02184, 0.08781
0.02327, 0.08905
0.02478, 0.09026
0.02638, 0.09143
0.02806, 0.09257
0.02982, 0.09365
0.03167, 0.09468
0.03361, 0.09565
0.03562, 0.09654
0.03771, 0.09735
0.03987, 0.09808
0.04209, 0.09871
0.04435, 0.09923
0.04666, 0.09965
0.04900, 0.09996
0.05135, 0.10016
0.05371, 0.10025
0.05606, 0.10023
0.05839, 0.10011
0.06070, 0.09988
0.06297, 0.09956
0.06520, 0.09915
0.06739, 0.09866
0.06952, 0.09810
0.07160, 0.09746
0.07363, 0.09677
0.07560, 0.09601
0.07752, 0.09521
0.07938, 0.09436
0.08119, 0.09348
0.08295, 0.09255
0.08467, 0.09159
0.08633, 0.09060
0.08796, 0.08959
0.08954, 0.08855
0.09109, 0.08748
0.09260, 0.08640
0.09408, 0.08529
0.09553, 0.08416
0.09695, 0.08302
0.09834, 0.08185
0.09971, 0.08067
0.10106, 0.07947
0.10238, 0.07825
0.10369, 0.07702
0.10498, 0.07577
0.10626, 0.07451
0.10752, 0.07323
0.10876, 0.07193
0.11000, 0.07062
0.11122, 0.06930
0.11243, 0.06796
0.11363, 0.06660
0.11482, 0.06524
0.11601, 0.06386
0.11718, 0.06246
0.11835, 0.06106
0.11951, 0.05964
0.12067, 0.05821
0.12182, 0.05677
0.12296, 0.05532
0.12410, 0.05385
0.12523, 0.05238
0.12636, 0.05091
0.12748, 0.04942
0.12860, 0.04793
0.12972, 0.04643
0.13083, 0.04493
0.13194, 0.04342
0.13304, 0.04191
0.13414, 0.04040
0.13523, 0.03889
0.13632, 0.03738
0.13741, 0.03587
0.13849, 0.03437
0.13957, 0.03286
0.14065, 0.03137
0.14172, 0.02988
0.14278, 0.02840
0.14384, 0.02694
0.14489, 0.02548
0.14594, 0.02404
0.14698, 0.02262
0.14802, 0.02121
0.14904, 0.01983
0.15006, 0.01847
0.15107, 0.01713
0.15207, 0.01582
0.15306, 0.01453
0.15404, 0.01329
0.15500, 0.01207
0.15595, 0.01089
0.15688, 0.00976
0.15780, 0.00866
0.15869, 0.00761
0.15957, 0.00662
0.16042, 0.00567
0.16124, 0.00479
0.16204, 0.00396
0.16280, 0.00320
0.16352, 0.00251
0.16419, 0.00189
0.16482, 0.00135
0.16540, 0.00089
0.16591, 0.00052
0.16636, 0.00024
0.16672, 0.00005
0.16700, -0.00003
0.16718, -0.00003
0.16726, 0.00007
0.16726, 0.00024
0.16717, 0.00047
0.16701, 0.00075
0.16678, 0.00106
0.16648, 0.00140
0.16612, 0.00176
0.16568, 0.00213
0.16519, 0.00252
0.16465, 0.00290
0.16405, 0.00328
0.16342, 0.00365
0.16275, 0.00400
0.16206, 0.00432
0.16136, 0.00462
0.16065, 0.00490
0.15995, 0.00514
0.15927, 0.00536
0.15860, 0.00555
0.15798, 0.00571
0.15739, 0.00584
0.15685, 0.00596
0.15637, 0.00606
0.15594, 0.00615
0.15558, 0.00623
0.15528, 0.00631
0.15506, 0.00638
0.15490, 0.00646
0.15482, 0.00655
0.15481, 0.00665
0.15488, 0.00677
0.15502, 0.00691
0.15522, 0.00706
0.15550, 0.00724
0.15586, 0.00745
0.15628, 0.00768
0.15676, 0.00794
0.15732, 0.00823
0.15794, 0.00854
0.15862, 0.00889
0.15937, 0.00927
0.16019, 0.00967
0.16106, 0.01011
0.16200, 0.01057
0.16300, 0.01107
0.16406, 0.01159
0.16518, 0.01214
0.16637, 0.01271
0.16762, 0.01331
0.16893, 0.01393
0.17031, 0.01457
0.17176, 0.01523
0.17327, 0.01590
0.17485, 0.01660
0.17651, 0.01730
0.17824, 0.01801
0.18004, 0.01873
0.18190, 0.01945
0.18380, 0.02015
0.18573, 0.02083
0.18767, 0.02148
0.18961, 0.02212
0.19156, 0.02272
0.19351, 0.02330
0.19547, 0.02385
0.19743, 0.02438
0.19939, 0.02488
0.20136, 0.02536
0.20332, 0.02581
0.20529, 0.02623
0.20726, 0.02663
0.20923, 0.02700
0.21120, 0.02735
0.21317, 0.02767
0.21514, 0.02797
0.21711, 0.02825
0.21907, 0.02850
0.22104, 0.02873
0.22299, 0.02893
0.22495, 0.02911
0.22690, 0.02927
0.22885, 0.02941
0.23079, 0.02952
0.23272, 0.02962
0.23466, 0.02969
0.23658, 0.02974
0.23850, 0.02977
0.24041, 0.02978
0.24232, 0.02978
0.24422, 0.02975
0.24611, 0.02971
0.24799, 0.02965
0.24987, 0.02957
0.25174, 0.02947
0.25360, 0.02936
0.25545, 0.02923
0.25730, 0.02909
0.25913, 0.02893
0.26096, 0.02876
0.26278, 0.02857
0.26459, 0.02837
0.26639, 0.02816
0.26818, 0.02793
0.26996, 0.02769
0.27173, 0.02744
0.27350, 0.02718
0.27525, 0.02691
0.27700, 0.02663
0.27874, 0.02633
0.28048, 0.02603
0.28221, 0.02571
0.28394, 0.02539
0.28567, 0.02505
0.28739, 0.02471
0.28912, 0.02435
0.29084, 0.02399
0.29255, 0.02361
0.29427, 0.02322
0.29598, 0.02283
0.29769, 0.02243
0.29939, 0.02201
0.30110, 0.02159
0.30280, 0.02116
0.30449, 0.02072
0.30619, 0.02027
0.30788, 0.01981
0.30957, 0.01935
0.31125, 0.01887
0.31293, 0.01839
0.31461, 0.01790
0.31629, 0.01741
0.31796, 0.01690
0.31963, 0.01639
0.32130, 0.01587
0.32296, 0.01535
0.32462, 0.01481
0.32628, 0.01427
0.32793, 0.01373
0.32958, 0.01317
0.33123, 0.01262
0.33287, 0.01205
0.33451, 0.01148
0.33615, 0.01090
0.33779, 0.01032
0.33942, 0.00973
0.34105, 0.00914
0.34267, 0.00854
0.34429, 0.00794
0.34591, 0.00733
0.34753, 0.00672
0.34914, 0.00610
0.35075, 0.00548
0.35236, 0.00486
0.35396, 0.00423
0.35556, 0.00359
0.35716, 0.00295
0.35875, 0.00231
0.36035, 0.00167
0.36193, 0.00102
0.36352, 0.00037
0.36510, -0.00029
0.36668, -0.00094
0.36825, -0.00160
0.36982, -0.00227
0.37139, -0.00293
0.37296, -0.00360
0.37452, -0.00427
0.37608, -0.00494
0.37764, -0.00561
0.37919, -0.00629
0.38074, -0.00697
0.38229, -0.00765
0.38383, -0.00832
0.38537, -0.00901
0.38691, -0.00969
0.38844, -0.01037
0.38998, -0.01105
0.39150, -0.01174
0.39303, -0.01242
0.39455, -0.01310
0.39607, -0.01379
0.39758, -0.01447
0.39909, -0.01516
0.40060, -0.01584
0.40211, -0.01652
0.40361, -0.01721
0.40511, -0.01789
0.40660, -0.01857
0.40809, -0.01925
0.40958, -0.01993
0.41107, -0.02060
0.41255, -0.02128
0.41402, -0.02195
0.41550, -0.02262
0.41697, -0.02329
0.41844, -0.02396
0.41990, -0.02463
0.42136, -0.02529
0.42282, -0.02595
0.42427, -0.02661
0.42572, -0.02726
0.42717, -0.02791
0.42861, -0.02856
0.43005, -0.02921
0.43148, -0.02985
0.43292, -0.03049
0.43434, -0.03112
0.43577, -0.03175
0.43719, -0.03238
0.43860, -0.03300
0.44001, -0.03362
0.44142, -0.03424
0.44283, -0.03485
0.44423, -0.03545
0.44562, -0.03605
0.44701, -0.03665
0.44840, -0.03724
0.44979, -0.03782
0.45117, -0.03840
0.45254, -0.03898
0.45391, -0.03955
0.45528, -0.04011
0.45664, -0.04067
0.45800, -0.04122
0.45935, -0.04176
0.46070, -0.04230
0.46205, -0.04284
0.46339, -0.04336
0.46472, -0.04388
0.46606, -0.04440
0.46738, -0.04490
0.46871, -0.04540
0.47002, -0.04590
0.47134, -0.04638
0.47264, -0.04686
0.47395, -0.04734
0.47525, -0.04780
0.47654, -0.04826
0.47783, -0.04871
0.47911, -0.04915
0.48039, -0.04958
0.48167, -0.05001
0.48294, -0.05043
0.48420, -0.05084
0.48546, -0.05124
0.48671, -0.05164
0.48796, -0.05203
0.48921, -0.05241
0.49045, -0.05278
0.49168, -0.05314
0.49291, -0.05349
0.49414, -0.05384
0.49536, -0.05417
0.49657, -0.05450
0.49778, -0.05482
0.49899, -0.05513
0.50018, -0.05544
0.50138, -0.05573
0.50257, -0.05601
0.50375, -0.05629
0.50493, -0.05656
0.50611, -0.05682
0.50728, -0.05707
0.50845, -0.05731
0.50961, -0.05754
0.51076, -0.05776
0.51192, -0.05797
0.51306, -0.05818
0.51421, -0.05837
0.51535, -0.05856
0.51648, -0.05873
0.51761, -0.05890
0.51874, -0.05906
0.51986, -0.05921
0.52098, -0.05935
0.52210, -0.05948
0.52321, -0.05960
0.52432, -0.05971
0.52542, -0.05981
0.52653, -0.05990
0.52763, -0.05998
0.52872, -0.06006
0.52982, -0.06012
0.53091, -0.06017
0.53200, -0.06022
0.53309, -0.06025
0.53417, -0.06027
0.53526, -0.06029
0.53634, -0.06029
0.53742, -0.06028
0.53851, -0.06027
0.53959, -0.06024
0.54067, -0.06020
0.54175, -0.06015
0.54283, -0.06009
0.54390, -0.06002
0.54498, -0.05994
0.54607, -0.05985
0.54715, -0.05975
0.54823, -0.05963
0.54931, -0.05950
0.55040, -0.05937
0.55149, -0.05922
0.55257, -0.05905
0.55367, -0.05888
0.55476, -0.05869
0.55586, -0.05849
0.55696, -0.05828
0.55806, -0.05805
0.55916, -0.05781
0.56027, -0.05756
0.56139, -0.05729
0.56250, -0.05701
0.56362, -0.05672
0.56475, -0.05641
0.56588, -0.05608
0.56701, -0.05574
0.56815, -0.05539
0.56930, -0.05502
0.57045, -0.05463
0.57160, -0.05423
0.57276, -0.05381
0.57393, -0.05337
0.57510, -0.05292
0.57627, -0.05245
0.57746, -0.05196
0.57864, -0.05146
0.57984, -0.05093
0.58104, -0.05039
0.58224, -0.04983
0.58346, -0.04925
0.58467, -0.04865
0.58590, -0.04803
0.58713, -0.04739
0.58836, -0.04673
0.58961, -0.04606
0.59086, -0.04536
0.59211, -0.04464
0.59337, -0.04390
0.59464, -0.04314
0.59591, -0.04235
0.59719, -0.04155
0.59848, -0.04072
0.59977, -0.03987
0.60106, -0.03900
0.60237, -0.03811
0.60367, -0.03719
0.60499, -0.03625
0.60631, -0.03529
0.60763, -0.03430
0.60896, -0.03330
0.61030, -0.03226
0.61164, -0.03121
0.61298, -0.03013
0.61434, -0.02902
0.61569, -0.02789
0.61705, -0.02674
0.61842, -0.02556
0.61979, -0.02436
0.62116, -0.02313
0.62254, -0.02188
0.62392, -0.02061
0.62531, -0.01931
0.62670, -0.01798
0.62810, -0.01663
0.62950, -0.01525
0.63090, -0.01385
0.63231, -0.01242
0.63372, -0.01097
0.63513, -0.00949
0.63656, -0.00798
0.63799, -0.00643
0.63943, -0.00486
0.64088, -0.00325
0.64235, -0.00160
0.64383, 0.00007
0.64531, 0.00177
0.64681, 0.00349
0.64831, 0.00524
0.64982, 0.00701
0.65134, 0.00880
0.65286, 0.01061
0.65440, 0.01244
0.65594, 0.01428
0.65748, 0.01614
0.65903, 0.01800
0.66059, 0.01988
0.66215, 0.02177
0.66372, 0.02366
0.66530, 0.02556
0.66688, 0.02746
0.66846, 0.02936
0.67005, 0.03127
0.67165, 0.03318
0.67325, 0.03508
0.67486, 0.03698
0.67647, 0.03888
0.67809, 0.04077
0.67971, 0.04265
0.68134, 0.04452
0.68297, 0.04639
0.68462, 0.04825
0.68627, 0.05009
0.68792, 0.05192
0.68959, 0.05374
0.69126, 0.05554
0.69294, 0.05732
0.69463, 0.05909
0.69633, 0.06084
0.69804, 0.06257
0.69976, 0.06428
0.70149, 0.06597
0.70323, 0.06764
0.70499, 0.06928
0.70676, 0.07090
0.70855, 0.07249
0.71035, 0.07406
0.71217, 0.07560
0.71401, 0.07711
0.71587, 0.07859
0.71776, 0.08004
0.71966, 0.08146
0.72160, 0.08284
0.72356, 0.08419
0.72555, 0.08550
0.72757, 0.08677
0.72963, 0.08800
0.73171, 0.08918
0.73383, 0.09031
0.73598, 0.09139
0.73813, 0.09240
0.74030, 0.09334
0.74247, 0.09422
0.74464, 0.09502
0.74680, 0.09576
0.74897, 0.09643
0.75112, 0.09704
0.75327, 0.09758
0.75540, 0.09806
0.75753, 0.09847
0.75963, 0.09882
0.76172, 0.09912
0.76379, 0.09936
0.76583, 0.09954
0.76786, 0.09967
0.76986, 0.09975
0.77183, 0.09979
0.77378, 0.09978
0.77570, 0.09973
0.77759, 0.09963
0.77946, 0.09950
0.78129, 0.09934
0.78310, 0.09914
0.78488, 0.09891
0.78663, 0.09865
0.78836, 0.09836
0.79005, 0.09805
0.79172, 0.09772
0.79336, 0.09737
0.79497, 0.09700
0.79656, 0.09661
0.79812, 0.09620
0.79966, 0.09579
0.80117, 0.09535
0.80266, 0.09491
0.80413, 0.09446
0.80558, 0.09400
0.80700, 0.09353
0.80840, 0.09306
0.80978, 0.09258
0.81114, 0.09210
0.81248, 0.09161
0.81380, 0.09113
0.81511, 0.09064
0.81639, 0.09015
0.81766, 0.08966
0.81891, 0.08917
0.82014, 0.08868
0.82136, 0.08820
0.82256, 0.08772
0.82374, 0.08724
0.82491, 0.08677
0.82606, 0.08631
0.82720, 0.08585
0.82833, 0.08539
0.82943, 0.08494
0.83053, 0.08451
0.83161, 0.08407
0.83268, 0.08365
0.83373, 0.08324
0.83477, 0.08283
0.83579, 0.08244
0.83681, 0.08205
0.83781, 0.08167
0.83880, 0.08131
0.83979, 0.08095
0.84078, 0.08060
0.84176, 0.08026
0.84275, 0.07992
0.84374, 0.07959
0.84473, 0.07927
0.84572, 0.07896
0.84670, 0.07865
0.84769, 0.07835
0.84868, 0.07806
0.84967, 0.07777
0.85066, 0.07749
0.85166, 0.07721
0.85265, 0.07694
0.85364, 0.07668
0.85463, 0.07643
0.85562, 0.07617
0.85661, 0.07593
0.85760, 0.07569
0.85859, 0.07545
0.85958, 0.07523
0.86057, 0.07500
0.86156, 0.07478
0.86255, 0.07457
